uid,postnum,keywordsnum,ratio,followerscount,name
2369566500,1099,54,0.049135577798,148071,流行晒一晒
1899810850,1012,105,0.103754940711,219438,星座饮食男女
1614601725,211,16,0.0758293838863,190270,咏哥之家
1933373731,188,76,0.404255319149,125390,美誉电子商务
1580520493,754,205,0.271883289125,107468,演艺錵stefanie
2671573673,207,6,0.0289855072464,126142,1句唯美英文
1899824595,1000,142,0.142,228404,生活心情心语语录
1899825445,1093,217,0.198536139067,113338,笑着爬行的猪
1899826035,490,49,0.1,109044,东方网时尚频道
1899827611,407,51,0.125307125307,349628,苦逼it农民工
1899828081,1098,306,0.27868852459,214928,围脖健康顾问
1899828331,1115,212,0.190134529148,109142,写给摩羯座的心里话
2470255773,470,14,0.0297872340426,113704,淇淼-张
2371639363,516,58,0.112403100775,105027,北京共赢惠仁
1362969474,1097,196,0.178669097539,169500,彤彤小狮子
1883063514,402,44,0.109452736318,328593,科技数码IT达人
2017281357,271,8,0.029520295203,243037,洋洋小洋洋
1832733924,37,1,0.027027027027,123331,周兴willis
2604486214,65,14,0.215384615385,121052,蜡笔小新根基地
1799183064,1099,152,0.13830755232,121569,嫁得好找雅骊
2336057675,428,102,0.238317757009,115323,爱国者小李
1815966193,1000,196,0.196,105203,比特在线
2662656183,174,53,0.304597701149,241878,养生之道物语
2688386393,1075,127,0.118139534884,154577,日韩流行控
1899866153,1000,127,0.127,215782,星座丶爱情丶物语
1899866637,1099,155,0.141037306642,108341,写给双子座的心里话
1899868353,1098,313,0.285063752277,275144,一起儿去旅行
2050876415,167,2,0.0119760479042,111439,17777WEBgame平台
2084431812,1096,141,0.128649635036,390664,街拍潮男搭配
1060437440,1000,307,0.307,134231,023假期
1849566422,33,6,0.181818181818,116240,橼木舞
1681796122,204,56,0.274509803922,125348,理咨询潘志文
1782468773,693,22,0.031746031746,102706,Mask_mood
1195268875,563,27,0.0479573712256,109054,徐铭轩MaoMao
2369676485,356,17,0.0477528089888,232925,留住男人的胃
1563759665,1050,288,0.274285714286,121158,未满18岁禁入内
87983312,140,20,0.142857142857,155814,星座物语秘密
1430160777,1090,134,0.122935779817,101031,圈圈-vv
1547601395,1096,242,0.220802919708,189086,炫酷名车
1899922943,1098,611,0.556466302368,152893,可可黄金-白银TD-纸白银-天通银
2542591995,642,24,0.0373831775701,114249,动感90后专区
1564402061,1097,156,0.142206016408,102771,费漠尘
2084505162,1103,209,0.189483227561,389622,瘦身美容天地
1581192935,119,16,0.134453781513,101705,张飞Luck
2336171211,1004,186,0.185258964143,164529,薛-松
1883188064,1099,105,0.0955414012739,104557,深圳市南山区古风尚婚纱摄影店
1899967754,1095,160,0.146118721461,1124018,拍拍食品安全
1899970505,1046,810,0.774378585086,169453,黄金白银天通银-旷蓉
1899974461,1095,20,0.0182648401826,112325,Connie寵儿
1871085981,564,96,0.170212765957,344435,海南哪里玩旅游网
1816099304,146,1,0.00684931506849,104730,ZLD18
2084537470,1102,214,0.194192377495,389772,美妆服饰搭配
1967098392,1085,353,0.32534562212,167552,163科技
2319449880,1094,766,0.700182815356,114032,重口味-浓风月
2034241942,967,159,0.164426059979,123340,小Zz老湿
1799366842,1012,217,0.21442687747,516590,2012伦敦奥运会频道
2556430407,1099,104,0.0946314831665,112888,美丽化妆很简单
2453681323,1092,133,0.121794871795,100981,8090创业基地
1564489051,300,68,0.226666666667,112081,地狱剪辑师杨春
2470463291,1099,132,0.120109190173,107254,经典冷笑话库
2470464361,1000,233,0.233,106454,全球时尚HOT
1749054460,726,23,0.0316804407713,161385,柔情似水似花_似你妈
1900053725,1095,166,0.151598173516,111007,阳光的美食美味
2067833443,400,30,0.075,215699,时尚米小桃
1737149187,1001,120,0.11988011988,222478,美容丶护肤丶化妆丶时尚
2084626111,1000,130,0.13,131874,窝窝团-南京站
1829426325,694,85,0.122478386167,119394,薇薇时尚风
2638284533,532,279,0.524436090226,116163,叶军分享
1768855102,1087,26,0.0239190432383,102402,羅宇翔QIanSO
1795112081,1000,181,0.181,1030836,那个巨蟹座女孩儿
1916875151,1103,82,0.0743427017226,111869,购物之家官方微博
2285974620,1097,132,0.12032816773,102991,汽车狂人-性能车控
1916876007,783,85,0.108556832695,369102,Bright-E
2470526067,1000,117,0.117,191828,最天津卫
1776302655,664,41,0.0617469879518,113176,小苏打姐ssoda
1245798802,1095,192,0.175342465753,119466,铁塔胡同
2621533190,264,29,0.109848484848,157421,爆笑冷笑话集锦
1732340812,1098,256,0.233151183971,151903,户外趣事精粹
2285990132,106,23,0.216981132075,167070,-长腿叔叔-
1790085084,430,2,0.0046511627907,105849,壹舞倾城
1916896657,1098,143,0.130236794171,207362,十衣素-
2369882215,916,63,0.0687772925764,113598,以观沧海也
2554435734,280,43,0.153571428571,201205,女生就要这么屌
2307585025,330,9,0.0272727272727,152658,香港-藍度酒吧-鄭州店
1812659103,962,355,0.369022869023,104190,我有方法
2135026891,1000,284,0.284,1034068,最时尚潮流穿衣搭配
1631711640,1092,692,0.6336996337,302149,电商猎头专家
2470573617,424,90,0.212264150943,114696,Sylar_杨林平
2252473084,1099,58,0.0527752502275,102698,卖萌前线
2101483911,206,10,0.0485436893204,195295,ZhaoziHua24
1765942122,1000,19,0.019,117358,卓悦先生男装设计馆
1765943627,319,160,0.501567398119,122742,李钿微博
2453810173,1092,305,0.279304029304,112145,邮政商旅网赵蒙
1296189390,1096,221,0.201642335766,125727,青龙珠2012
2104053135,15,0,0.0,103644,吴傲然
2470603044,1096,246,0.224452554745,125502,我们都是绵阳人
2554493103,394,123,0.312182741117,102249,速度与科技
2638381941,199,6,0.0301507537688,157803,大姑娘美老娘们浪
2621639314,812,51,0.0628078817734,201635,一萌翻天
1916997790,1098,189,0.172131147541,441905,上海微分享
2151879274,1098,204,0.185792349727,111809,成都好巴适
2520978582,1087,320,0.294388224471,137194,Moon女郎
2044757470,1097,241,0.21969006381,398950,亲子育儿乐园
2168660900,1000,5,0.005,264528,职场商务达人
1111697395,1098,215,0.195810564663,138824,笑话大长老
2168672555,1092,223,0.204212454212,122096,爱风范
2588104652,17,0,0.0,114536,耀奇男装YAOKEE
1732475425,803,242,0.301369863014,169928,孕产育儿百科大全
2168684910,1000,11,0.011,274986,史上那点事
2319681162,1099,206,0.187443130118,374999,汽车杂谈
1682150020,279,25,0.089605734767,437091,星座走着瞧
1933811284,809,88,0.108776266996,198878,BingoDancingking
2252584812,1099,94,0.0855323020928,140345,时尚经典微博控
1967374823,21,1,0.047619047619,101352,康阿法ArthurHong
2034483803,1000,104,0.104,117698,哈里庄园
2621688494,338,27,0.0798816568047,203860,萌_何止一个字
2466991735,572,325,0.568181818182,256826,安迪樊AndyFan
1682168221,638,182,0.28526645768,460806,这才是心理测试
1682170624,803,81,0.100871731009,457107,全球奇文怪谈
1682170652,1095,220,0.200913242009,439489,新闻新时代
1682171267,651,61,0.0937019969278,512065,热点IT数码资讯
2068060397,1014,39,0.0384615384615,111974,情趣内衣-性感睡衣-淘宝团购秒杀
2648612914,131,3,0.0229007633588,110660,海派魔術邵美麟
1766072963,999,135,0.135135135135,148742,牛B论
1682187273,511,81,0.158512720157,102595,绝对有内涵
1682187355,895,36,0.0402234636872,150851,热销淘宝单品
1682187422,496,68,0.137096774194,111994,厦门味
1682187435,719,169,0.23504867872,110572,厦门吃喝玩乐圈
1682187650,534,226,0.423220973783,199730,福州衣食住行
1749297234,1047,234,0.223495702006,311519,杨勇js
1682188447,1000,170,0.17,578975,请秀出你的美丽
1682188460,1000,171,0.171,561392,伦敦创意生活
1682189394,1000,189,0.189,485045,奥运体育时尚
1682190097,798,155,0.194235588972,681493,我们是搭配控
1682190103,746,57,0.0764075067024,681430,理性奢侈品
1682191302,1000,195,0.195,492256,时尚爱奥运
1682191304,1000,194,0.194,490378,奥运潮流风尚
1682191335,1000,199,0.199,492067,奥运时尚热门汇
1682191351,1001,191,0.190809190809,427765,奥运我在线
1682191371,1000,189,0.189,432817,奥运最时尚
1682191515,1000,192,0.192,499964,奥运会的美女
1682192271,234,38,0.162393162393,103964,我是大蹦极
1682192635,727,146,0.200825309491,752776,时尚拉拉帮
1682192655,1005,173,0.172139303483,741811,最酷时尚榜
2487499432,275,6,0.0218181818182,174891,神經教授
2084846865,142,23,0.161971830986,212360,手机数码频道
1883523827,1099,194,0.17652411283,116266,搞笑精选收录
1900308530,1097,135,0.123062898815,864995,闺蜜情语
2554619963,624,81,0.129807692308,102221,国家旅游地理
1900309094,1000,3,0.003,331334,最经典话语
1900309134,1000,8,0.008,250172,星座幽默冷笑话
2655283972,335,61,0.182089552239,156367,生活就是在销售
2588195510,327,13,0.039755351682,102417,上海桑妮形象策划有限公司
1497677424,823,128,0.15552855407,100126,宝诚-罗恒
2286212717,645,37,0.0573643410853,108882,SCT-Armani
2363543200,18,0,0.0,102608,无锡南长街HH酒吧
1850007631,26,11,0.423076923077,122994,艾芳汀面膜
2683026481,493,131,0.265720081136,103243,Weyoo微游无线
2370116630,623,120,0.192616372392,184969,尼纳斯内衣
2672108611,1085,134,0.123502304147,152616,我们都是语录控
2044779372,1097,178,0.16226071103,404770,最动漫百科
2303014403,467,165,0.353319057816,108355,最时尚汽车
2168798420,1000,3,0.003,225494,永不言陈
2487583840,1205,182,0.151037344398,150001,创新时代网
2554694793,555,69,0.124324324324,102279,吃遍东南西北
1732612414,1101,19,0.0172570390554,264767,大熊惹人爱
2638585183,498,111,0.222891566265,248915,整形美容精选集
2001051411,1000,96,0.096,131403,VOCHIC-沃奇
1531290677,1099,464,0.42220200182,124408,苏珊整形旅馆官网
2554709173,444,24,0.0540540540541,101202,我们的美丽秘密
2688930253,1099,224,0.203821656051,122307,上海尚镜摄影化妆培训
2621821723,239,45,0.188284518828,202028,广州兼职全职第一站
2168838320,1000,7,0.007,252564,IT科技新时代
2118511380,1021,136,0.133202742409,358479,中国电信吉林客服
2688937093,277,29,0.104693140794,157677,尚茗传媒王萌
2068185903,509,26,0.0510805500982,173826,太原欣雅瑜伽
2554953730,1084,209,0.192804428044,108089,致射手座999封情信
1732644277,430,38,0.0883720930233,112175,塌塌-巴斯光年
1631985092,1098,42,0.0382513661202,129063,城市爱购-
1984309503,1000,73,0.073,101475,时尚V家居
2286299685,68,3,0.0441176470588,101436,百安居北京双井店
2303079962,1000,147,0.147,125676,郑多燕智慧时尚学堂
1921758244,302,62,0.205298013245,100645,TOT_BWStyler
1816545104,981,161,0.164118246687,137063,迷迷糊糊的莉莉安
2353419011,287,68,0.236933797909,111686,嘀租车
1766216857,1000,7,0.007,128519,贺安琪要当红军
1850113854,695,87,0.125179856115,109623,叶子鱼电子
2476687722,1099,2546,2.31665150136,106058,全国微博广播
1648797617,1000,383,0.383,101473,华侬化妆品公司
2588323502,241,356,1.47717842324,120103,-楼市灵灵狗-
1917244030,1000,93,0.093,105787,宠物精选
2168904140,315,112,0.355555555556,213912,sibinwave_com
1900471697,191,1,0.00523560209424,134216,Maped马培德
1615261152,1099,168,0.152866242038,600790,最超级爆料
2286353880,1000,221,0.221,112608,家居物语
1950811534,845,19,0.0224852071006,174594,分享内涵图
2689012511,1087,291,0.267709291628,112471,上海婚嫁
1967594070,1049,36,0.0343183984747,133017,Z_Club李航
2470915141,862,43,0.0498839907193,205627,淘宝精选派
2101817020,308,16,0.0519480519481,101698,Steve___w
1967601611,304,22,0.0723684210526,145730,上海巧天实业有限公司
2068264925,121,24,0.198347107438,100467,康比特陈建刚
2185711343,341,126,0.369501466276,118027,李天越的微博
2621924434,1000,118,0.118,127289,娱眼观世界
2689034241,1000,368,0.368,109913,安美瑞国际药业
2286388185,288,92,0.319444444444,115319,Tracycui_01
2336720844,1099,133,0.12101910828,101132,米T00
1061656834,696,31,0.0445402298851,102948,K_k丶瑋柏_水瓶男A型
2521277214,323,918,2.84210526316,114080,这不是历史
1866974230,427,37,0.0866510538642,306171,游戏动漫大本营
1799869887,346,11,0.0317919075145,121680,Amber范芸桥
1850213180,1000,125,0.125,104032,李医生DoctorLI
2638760121,2,0,0.0,146087,4ever-HC
2286439352,1102,699,0.634301270417,152528,IFX_Markets_China
2286441770,1095,908,0.829223744292,116724,西安便民网
1883793933,1101,115,0.104450499546,208072,吴黎昕
1615366772,13,1,0.0769230769231,115563,乐巢-喜喜-轩子龙
2252902732,1000,61,0.061,196519,创意点缀
1632150421,174,13,0.0747126436782,100480,东田造型Allen
2554909180,1106,192,0.173598553345,106530,致金牛座1001封信
2152259200,276,8,0.0289855072464,111504,青年版画佳-Hsu
1438044393,69,1,0.0144927536232,100256,文艺汇
1497953085,972,129,0.132716049383,104834,硕邦毛日新
2554919230,1095,200,0.182648401826,106179,唯美水瓶座秘籍
1397295740,1000,268,0.268,372233,经典女人美妆
1944158673,1097,26,0.0237010027347,109142,可可nami
1879846724,396,70,0.176767676768,100376,游大泳
1799956974,1097,185,0.168641750228,113944,糖糖vs娜娜小姐
2336841591,322,110,0.341614906832,133042,杂文的小窝
2605280235,283,439,1.55123674912,101556,卞兴玉律师
2355206231,1097,68,0.0619872379216,1001158,时尚生活榜中榜
1816764501,1110,178,0.16036036036,224358,收录全球创意
2554962282,1086,136,0.125230202578,114270,名侦探柯南心理学
1816765531,1097,202,0.184138559708,223504,唯美语句收录
1900654935,568,110,0.193661971831,108113,WOM-MONITOR网
2006862570,1077,21,0.0194986072423,229899,实用生活百科馆
1867103943,1089,262,0.240587695133,120685,马鞍山一倾荷
2554974630,1098,202,0.183970856102,106100,经典天蝎座
2487867300,355,71,0.2,213561,疯狂Oo爆料
2001331931,277,49,0.176895306859,112105,糯美团
2168315345,321,33,0.102803738318,107013,艺术係女流氓
1816784447,1010,40,0.039603960396,225176,英文语录坊
1883897975,341,45,0.131964809384,126268,孟文静Alice
1783247741,1099,312,0.2838944495,117333,广州博仕整形
2118792555,218,5,0.0229357798165,244285,Mr-牛CC
1665811684,1000,76,0.076,100723,好孕母婴育儿
2236243567,154,10,0.0649350649351,117224,超省网
2588568732,545,121,0.222018348624,159115,MicroBlog天天向上
2303357503,724,169,0.233425414365,101354,笑盈门
1766492275,1098,1048,0.954462659381,261532,侨外集团
1749721611,103,17,0.165048543689,505436,时尚俏女人
1873537865,1000,159,0.159,110457,魔力星座秀
2236265823,1147,30,0.0261551874455,135153,航天电源-小吥点
2336930142,553,0,0.0,104441,Gothic猫亓亓
1934226357,288,3,0.0104166666667,208761,only_张诗含
2018166574,1011,104,0.102868447082,156240,蔻斯汀-KUSTIE
2605373777,57,8,0.140350877193,124997,妞妞er湿了内衣
2495031250,573,77,0.134380453752,177702,天才白痴梦丶
2253070340,899,68,0.0756395995551,193349,搜吧返利网
1112221165,1108,140,0.126353790614,115849,湖北企网王巍
2671194903,1000,174,0.174,110912,关注美丽女人
2504735565,689,36,0.0522496371553,262345,GIF俱乐部
1768022541,1078,161,0.149350649351,102236,隐形了隐形了
1840724447,109,1,0.00917431192661,105988,陈盛濡
1565222244,704,28,0.0397727272727,130723,蒋文婷Anglina
2653792913,226,22,0.0973451327434,140560,叶舒适时尚人生
2689298620,466,7,0.0150214592275,106588,Aimee千夜兔
2336980565,29,2,0.0689655172414,142400,舔鞭
2655749700,1000,185,0.185,100216,屌丝Sona
1783334715,1098,1564,1.42440801457,116343,孔媛媛
1900777841,114,13,0.114035087719,109396,霍中皓-盼贷网
2689307410,1000,152,0.152,1142834,品美好生活
2135660112,1098,139,0.126593806922,139389,Bruce-Lee李小龙
2015246613,770,381,0.494805194805,102182,2011-2012年十大家庭教育图书
2487988164,219,62,0.283105022831,162186,EQ情商伤不起
2668405011,312,152,0.487179487179,156537,惠州中优网络
2638992014,1105,143,0.129411764706,151499,薇薇安谈星座
2253153054,1107,33,0.029810298103,110163,轻松熊_KUMA顾先生
1649173400,249,10,0.0401606425703,157043,李店长
1699507001,1073,214,0.19944082013,101281,涂俊pro
2135717501,4,0,0.0,198395,明星龙门阵
1582070591,499,67,0.134268537074,100283,悦尚团
1816958571,245,92,0.375510204082,117482,闷骚的雅楠
1682748385,1069,84,0.0785781103835,245329,设计与美学网
2051853105,1157,117,0.101123595506,205389,爱情公寓雷人语录
2051854745,1094,43,0.0393053016453,112535,张宁_小宁快跑
2236407012,1000,77,0.077,611776,欧美时尚家居馆
1598874471,1088,218,0.200367647059,100759,TomMall
1816979903,291,99,0.340206185567,117413,东方有晓晨
2504846052,540,98,0.181481481481,151499,猫人旗舰店
1967975233,1097,24,0.0218778486782,100038,姜微-Vicky
1900875357,252,198,0.785714285714,110152,GDTV广东报道
1548558853,1002,22,0.0219560878244,101295,淘宝_潮货
1951214094,730,48,0.0657534246575,160466,第一奢侈品网
2672639893,193,10,0.0518134715026,176696,舌尖上的茶品
1917667905,1099,65,0.0591446769791,169567,Summer末o
2689551227,138,2,0.0144927536232,118951,隋缘prince
2639092354,1000,50,0.05,168124,时尚潮流国度
2639095233,39,1,0.025641025641,181392,拍胜客
1598910067,498,91,0.182730923695,111921,亚伦帝尼
2640461412,1025,52,0.0507317073171,152639,那些灵魂深处的声音
1951236092,459,109,0.237472766885,174487,男女时尚馆
1884130734,582,123,0.211340206186,107357,蜻儿湾
2018349365,149,35,0.234899328859,126506,懒吃天下
2639106424,1000,183,0.183,170249,暑假生活指南
2370675877,91,40,0.43956043956,110592,网络营销-李炎伟
2622337790,1098,96,0.0874316939891,107317,全球潮流时尚榜V
2672671263,1074,48,0.0446927374302,171618,爱宅__家饰配
1884143984,939,161,0.171458998935,216322,宝妈尐緈輻
1742883721,1000,33,0.033,130115,钮祜禄SS
1145948547,999,1206,1.20720720721,122125,私家车车友会
2639121480,1098,230,0.209471766849,100137,信者得爱12
2102250662,1099,77,0.0700636942675,121878,T5_joe
1934489454,1058,3143,2.97069943289,101608,刘浩锋宇宙和学
2655915293,835,182,0.217964071856,119153,冷笑话太热
1749952654,441,203,0.460317460317,134693,开卷一分钟
1615737040,615,86,0.139837398374,116749,林珍钊
2355256753,1000,103,0.103,510272,妞爱娱乐爱影视
1749955374,1097,55,0.0501367365542,138526,舌尖上的私房菜
1011763402,125,24,0.192,133260,3G手机
2102287780,1000,172,0.172,201834,广州夜蒲玩乐
2488168075,1145,161,0.140611353712,204723,A级时尚经典语录
2504945530,63,1,0.015873015873,107015,9999个色色故事
1280214494,433,5,0.0115473441109,107933,董洁880724
1766755300,273,201,0.736263736264,175127,鲍俊保
2454625122,1112,2703,2.43075539568,113283,法律综合
2102304314,361,53,0.146814404432,204014,我的前任是SB
1800315953,1000,114,0.114,118312,高清电影世界
2135867394,214,19,0.088785046729,112051,夏子益AveryHsia
1498337110,353,44,0.124645892351,125265,金明66666
1716443667,1098,191,0.173952641166,192024,广州紫馨美容医院
2521758362,1076,782,0.726765799257,151528,股票行情指南
2595740524,187,96,0.513368983957,147627,趣味管理学
1984910565,4,1,0.25,123303,因为我是迟乐涛
1666143464,505,630,1.24752475248,108918,极客网官方微博
1229936594,399,86,0.215538847118,110049,忆落之都
1783586237,546,91,0.166666666667,147887,张宏敏
2203019332,1094,679,0.620658135283,148975,生活涮涮锅
2135910553,1097,80,0.0729261622607,108010,-玄米茶-
2521787620,1094,488,0.446069469835,123294,尚品生活-苏州
2605675094,856,106,0.123831775701,103205,Terenca
2303685334,1104,377,0.341485507246,114709,南京锦之旅旅行网
1716488091,987,30,0.0303951367781,121485,MoNiCa_刘湃湃
2612522595,1094,95,0.0868372943327,108881,名侦柯南
1817155922,267,79,0.295880149813,111991,网络运营那点事
2119145962,1021,63,0.0617042115573,131687,后现代韩派婚纱摄影
1766834655,511,137,0.268101761252,143726,网络营销__李鹏博
2523046624,1000,185,0.185,111780,全球热闹
2553805181,572,533,0.931818181818,100951,抢先看新闻
2689593923,1113,22,0.0197663971249,128079,浪漫唯美英文收录
1699738862,1000,92,0.092,102329,芙蓉面姐
2689602331,1092,125,0.114468864469,122549,白羊座心情专区
1649415065,1000,64,0.064,565777,流行潮时尚
2622493911,1000,216,0.216,209314,Assignment代写--essay代写
1750081005,1099,155,0.141037306642,328750,时尚长着翅膀
2689616303,1090,38,0.0348623853211,138815,萌宠世界精选
2622512763,131,9,0.0687022900763,102489,水晶饰品新风尚
2488304392,111,7,0.0630630630631,105539,GLO-case_公爵
2689634741,1091,99,0.0907424381302,129014,双子座心情专区
2521864592,383,49,0.127937336815,168401,梅蘭室内设计
1783672693,406,19,0.0467980295567,392585,NBA录像
1917891223,850,94,0.110588235294,122187,文文文旭-
1901114645,1098,70,0.063752276867,104675,每日关注
2551020280,26,4,0.153846153846,114908,万花楼的妞儿们
1649470715,1099,344,0.313011828935,151446,曼殊法师
2605776813,1069,523,0.489242282507,102077,医保器材专区
2068909525,538,125,0.232342007435,104792,董延博-捷和名车
2454788272,104,26,0.25,171045,乐清堂昆仑
2690835061,8,0,0.0,182844,两大家连发的发
1712165382,759,46,0.0606060606061,105001,秘籍屋
2622587782,742,385,0.518867924528,100491,蓝驰海员俱乐部
2622597763,1098,521,0.474499089253,147356,楚雄金点子广告
2639375605,107,5,0.0467289719626,130551,潮人搭配日记
1867627742,1000,140,0.14,109492,淘折扣网
2622606550,1094,88,0.0804387568556,158131,做做走在时尚前沿的女人
1917964253,385,136,0.353246753247,153912,SupEr猫儿的爸
1985079565,1009,43,0.0426164519326,104915,穿衣搭配潮流
1968306531,1098,275,0.250455373406,682210,男士百科
2052196310,1097,705,0.642661804923,110731,官渡共青团
2035425262,1073,319,0.297297297297,117801,奇优网肖长江
2624757331,202,2,0.00990099009901,200694,爱生活爱Fashion
2092457790,436,16,0.0366972477064,214968,狮人的眼泪
2690845441,8,0,0.0,180900,连接爱的发
1829615835,1000,186,0.186,103270,有闻找我转
2186442303,196,5,0.0255102040816,167925,john丶李
2035451737,571,38,0.0665499124343,113794,佳人苹果脸
2612467851,270,4,0.0148148148148,111118,鸟与鱼的幸福
1230153240,475,12,0.0252631578947,207887,谢凯
2350458177,250,82,0.328,142782,鑫航伟业
2622696763,179,1,0.00558659217877,210326,-潮流-是我
2656252890,312,17,0.0544871794872,105669,云南美食联盟
2102607223,1051,22,0.0209324452902,103650,小智SZ
1850953170,206,15,0.0728155339806,100727,知音zhang
1666408182,1097,88,0.0802187784868,109044,牛仔遇见芭比
2018738561,1096,290,0.264598540146,123512,时尚潮流精品
2639505183,1000,38,0.038,117187,台州婚庆早安新娘
1901308227,1000,122,0.122,103979,国际比基尼小姐大赛
1649653204,1000,126,0.126,893794,围脖创意小百科
1850983513,1000,60,0.06,105446,宋文珈毅
2145602687,1095,524,0.478538812785,119188,男士时尚介绍
2656292020,452,42,0.0929203539823,102405,上海美食联盟
2102656565,422,272,0.644549763033,105693,中福瑞达
1343757322,377,29,0.0769230769231,1009098,幸福时尚坊
2303988614,664,25,0.0376506024096,160525,wan_永鵬
2454990021,117,59,0.504273504274,102161,广西李荣光
2128829833,355,95,0.267605633803,131956,中华好微博
1748546513,145,13,0.0896551724138,161409,女性小课堂
2085895302,1095,351,0.320547945205,390956,管理学原理
1870573037,731,404,0.552667578659,105430,优识咨询
1899543300,1000,228,0.228,104003,宅女不孤单
1767137863,7,1,0.142857142857,204084,圣诞老人vv
1941487024,936,232,0.247863247863,208264,世界名车搜罗
2045433547,1000,420,0.42,238468,时尚趣味小百科
2473366071,1105,222,0.200904977376,308942,临时美女秀
1871583305,1098,36,0.0327868852459,102459,吕_柳
1884591350,978,25,0.0255623721881,101898,女神瓦萨比
1970412993,1097,109,0.0993618960802,118244,缘来-缘走
1901373517,1092,322,0.294871794872,120466,靖江论坛
1867820485,1099,125,0.113739763421,114637,整人实战宝典
1839847824,1000,22,0.022,128191,攝影師_孫小皞
1901383701,1096,198,0.180656934307,108558,屌丝妈咪来讲经
2337591760,1000,157,0.157,115344,国际IN时尚
2358125333,448,73,0.162946428571,106947,激情性生活
1901388095,1096,172,0.156934306569,108649,围脖最恶搞
1968502311,1059,513,0.484419263456,106601,李涛Martin
2344146533,602,17,0.0282392026578,111845,肉肉de若冉丶
2455051141,1014,151,0.148915187377,103712,日版蒙奇奇正品折扣店
2159401240,743,28,0.0376850605653,227220,丽人家居手记
2253725867,1000,78,0.078,214786,小超人李宁寧儿_Superman
1649746617,1000,47,0.047,565295,日月行
2107446043,1000,220,0.22,251907,时尚欧美馆
1951741000,1099,349,0.317561419472,174525,健康与养生知识
2203402475,96,22,0.229166666667,119280,金梅央
1867860262,1099,14,0.0127388535032,105459,拾音岛
1632982662,2000,128,0.064,225468,誓把美丽进行到底
1884640921,1099,131,0.119199272066,118938,搞笑乐欢天
2270527265,243,2,0.0082304526749,100535,MC奢侈品
2203428920,25,3,0.12,185879,雷迈表
1884662574,1000,156,0.156,108883,写给金牛座的心里话
2505424694,59,1,0.0169491525424,120090,Mu慕--
1716901890,1093,481,0.440073193047,123274,每日星座_沟通从星开始
2002120633,1006,263,0.261431411531,111101,红酒美食百科
1222532573,897,315,0.351170568562,102270,岩岛_alo
1716909044,1000,62,0.062,113083,Leying
1901461500,225,21,0.0933333333333,411560,做美容的小女人
2237013075,207,10,0.048309178744,201114,卓美母婴
1951801710,363,32,0.0881542699725,199583,西安ADD珠宝VIP体验店
1800809557,135,9,0.0666666666667,149529,深职聊天台
2136354283,934,63,0.0674518201285,208221,司凌尔_sisi
2270575521,262,14,0.0534351145038,112694,孙冷雨
1812881351,341,53,0.155425219941,256895,恋上心理学
1270418563,1083,488,0.450600184672,113313,绿水
2002157355,78,23,0.294871794872,271212,七里香的滋味很美
1297518790,1096,319,0.291058394161,111752,普通的70后
2186717572,733,121,0.165075034106,162993,DGGD-叮叮当童装品牌-副总
1767289317,642,43,0.0669781931464,118818,大家大吐槽
1748574414,1099,1313,1.19472247498,241641,总裁聚焦
2354501280,363,84,0.231404958678,102159,rocketfish箭鱼
2656496950,1099,263,0.239308462238,137033,心情语录小经典
1767305484,911,90,0.0987925356751,206766,美丽的妆扮
2467203027,169,5,0.0295857988166,145596,Plane了
1851211901,368,166,0.451086956522,160049,健康报道
1280791452,295,45,0.152542372881,104138,刘晓龙大头
2690087081,19,7,0.368421052632,135942,主流公关
1884782870,1000,185,0.185,109324,给力冷笑话集锦
1951895057,100,1,0.01,123068,黄锶骐
2589432731,259,33,0.127413127413,119895,生活学点秘诀
1866025873,58,8,0.137931034483,124213,陈楚天微博
1918356327,375,51,0.136,103325,AOYA奥雅
1784139011,1120,86,0.0767857142857,112462,罗洋宏丶心情丶语录
2136471637,131,44,0.335877862595,109648,馬安黛丶Diana-M
2304249110,1000,15,0.015,117553,演员利广暖
2505592882,1098,60,0.0546448087432,125840,周牧笛
2639812885,264,16,0.0606060606061,134149,我爱在清晨看日出
1230531980,1099,279,0.253867151956,111321,朱红宝玉乾坤
1935181334,230,31,0.134782608696,160945,青晨子
2019067673,88,0,0.0,111468,刘子乐乐
1902385791,19,1,0.0526315789474,248030,旅游精选
2690163493,184,6,0.0326086956522,207456,最炫伦敦奥运会
1599655195,1095,275,0.251141552511,102248,全球微博聚焦
1683542230,603,81,0.134328358209,102983,麻辣排骨妞
2019099295,88,40,0.454545454545,104891,朱炳仁
1800995990,192,44,0.229166666667,272197,忍者柯南
2170106721,1099,128,0.116469517743,137415,新乡美食小新
2623092160,1092,178,0.163003663004,192853,做做最最时尚淘宝控
2237218737,392,66,0.168367346939,105155,2012伦敦残奥会实时播报
2673428383,122,24,0.196721311475,112942,向日葵旅行
2623098540,954,247,0.258909853249,119390,淘宝皇冠店
2189019283,211,33,0.156398104265,123367,礼博士网
1666800933,1000,468,0.468,101373,舟山猎才
1348034537,1000,8,0.008,109342,晓泽Sun
1650028791,172,11,0.0639534883721,112599,落地创意设计
1968797225,1008,146,0.144841269841,217734,时尚女性微杂志
2556006242,1057,208,0.196783349101,100725,天蝎座秘集
2522456275,576,9,0.015625,136835,淘宝诱惑热卖
2136584744,1097,171,0.155879671832,215961,猫紫小咪
